"Anselmo Cardoso de Paiva"
360,220,1100,90,80,0,240,200,400,0,0,50,160,0,0,60,0,190,2880,5900,4920,1120,17970
"Aristófanes Corrêa Silva"
360,330,1400,90,80,0,120,100,320,0,0,150,0,0,0,150,0,110,2320,2600,3720,1120,12970
"Mário Antonio Meireles Teixeira"
0,0,0,0,0,0,60,0,120,200,0,100,0,0,0,60,0,10,1120,6000,1680,0,9350
"Francisco José da Silva e Silva"
120,110,200,0,80,70,60,0,80,200,0,150,0,0,0,30,0,50,1440,2500,2160,280,7530
"Areolino de Almeida Neto"
0,0,100,0,80,0,0,0,0,200,0,250,40,0,0,60,0,0,1120,1600,1560,140,5150
"Geraldo Braz Júnior"
120,110,300,0,80,0,300,100,0,0,0,0,120,0,0,60,0,440,720,1800,360,0,4510
"Alexandre César Muniz de Oliveira"
240,110,0,0,0,0,60,50,0,0,0,0,40,0,0,0,0,20,800,700,1080,0,3100
"Carlos de Salles Soares Neto"
0,0,0,0,0,0,60,0,160,0,0,50,120,0,0,0,0,200,240,800,1080,0,2710
"João Dallyson Sousa de Almeida"
0,0,400,0,0,0,240,0,40,0,0,0,0,0,0,60,0,260,640,500,240,0,2380
"Rafael Fernandes Lopes"
0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,30,880,600,360,0,1960
"Samyr Beliche Vale"
0,0,0,0,80,70,0,0,40,100,0,50,40,0,0,90,0,0,0,600,840,0,1910
"Luciano Reis Coutinho"
0,0,0,0,80,70,60,0,40,100,0,50,40,0,0,60,0,0,160,300,840,0,1800
"Tiago Bonini Borchartt"
0,0,0,0,0,70,120,0,0,100,0,50,40,0,0,60,0,20,80,900,240,0,1680
"Davi Viana dos Santos"
0,0,0,0,0,0,0,0,0,200,0,100,160,0,0,30,0,60,0,300,360,0,1210
"Paulo Rogério de Almeida Ribeiro"
120,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,200,120,0,540
